-0.23967238490797543,-0.0008691394562476942,0.8760616607639407,0.2903175869973974,0.8645288536091073,-0.4102506062851474
-0.2181781882682506,-0.009243109173833869,0.8760011988887234,-0.30337983824843373,-0.855815587847432,0.4189753612585216
-0.1993080370129535,-0.0025167255559171487,0.8756535431062245,-0.2955596094080418,-0.8624355671004947,0.4109128981750438
-0.1780133645614455,-0.010981388086329152,0.8755930812310071,0.36311064219616684,0.8404175574236878,-0.4023045993993722
-0.15685170823541542,-0.0194762815543498,0.8755477348245944,0.42437594416047564,0.8136147642942709,-0.39741171766856936
-0.2615353989865254,0.007051366197209335,0.8559429717854078,-0.30879349318557975,-0.8501219314750447,0.4265434095041052
-0.2399051631275618,-0.0012923725827681948,0.8559580872542122,-0.29227124473692934,-0.8305436212528355,0.4741042213439494
-0.2184094549409565,-0.009666342300354474,0.8559732027230165,-0.2923982384343231,-0.8595393207065979,0.4191603825741943
-0.19954081523253983,-0.002939958682437754,0.8556104314717131,-0.2951207794481356,-0.8605606314220532,0.4151374774510273
-0.17824463123415143,-0.011389505744045434,0.8556406624093216,0.3602345986984226,0.8405301558427779,-0.4046481076435453
-0.1570814633612409,-0.019899514680870405,0.855655777878126,0.4197016063046156,0.7947203004440296,-0.4384862662928868
-0.12917226176096808,-0.07411870128192034,0.856834784444862,0.6916861954510434,0.6619794988002056,-0.28870980272704583
-0.10402163321748134,-0.11328288095388034,0.8576359042914903,0.5937725970325435,0.7701771329756751,-0.2329405221394461
-0.08359307712846015,-0.12204985286037848,0.8576661352290988,0.45459273782818477,0.8693183448015136,-0.19398726274019124
-0.06329753716491687,-0.13086217117328958,0.8577114816355118,0.3023785423908487,0.9300382831769268,-0.20879657307269314
0.31686179367749073,0.020700634527498752,0.8500328234829236,0.7130168742447336,-0.6194135151573918,0.32853285114678166
-0.2862930253411002,0.029966416904539,0.8352498949923114,-0.39690813402513636,-0.8201970291681808,0.4119960758167178
-0.26176817720611173,0.006628133070688729,0.835778936400462,-0.2978129483094802,-0.8042791788275363,0.5142396817863425
-0.2401379413471481,-0.0017156057092888,0.8358545137444836,-0.28246679146897746,-0.8146625507421934,0.5064952518389925
-0.2186407216136624,-0.010089575426875079,0.8359452065573093,-0.2596868533852245,-0.8653195029458247,0.4287014065762692
-0.19727802955253504,-0.018524007019678438,0.8360358993701352,-0.2632605343137225,-0.8506612247140172,0.45504875765229985
-0.1784758979068573,-0.01181273887056604,0.835673128118832,-0.3582312256217397,-0.8224343079806875,0.4418961394330955
-0.1549501822598336,-0.035513793955719734,0.836217284995787,0.4407172549886104,0.7700320955906268,-0.46132295944989776
-0.1316935219575265,-0.05930554185369925,0.8367765573415462,0.6769603403479435,0.6511822879213096,-0.3430544060255831
-0.10424685370266551,-0.11369099861159662,0.838242757815564,0.5922561190419907,0.7768923614623097,-0.21370762307141655
-0.0838167860667639,-0.12245797051809476,0.8383485660971943,-0.46867982327661684,-0.8575753494128945,0.21190503375982112
-0.06351973455634018,-0.13125517336220155,0.8384543743788243,0.26470895081672724,0.9477047883992163,-0.17828293637559425
-0.04335569917139438,-0.1401128380815256,0.8385752981292589,0.16197966149403792,0.9695214908608958,-0.18382238171980908
-0.02528742353616578,-0.13367364837089069,0.8382276423467597,0.029143864297722442,0.9798806456992586,-0.19744506921622587
-0.005322912339436818,-0.14260689043423627,0.8383485660971943,-0.025693801559391462,0.9769332722557846,-0.21199341999465754
0.012679611006493076,-0.1361828161924057,0.8380009103146953,-0.0498579633272478,0.9776719560478986,-0.2041365470716463
0.030682134352422945,-0.1297738574193794,0.8376532545321961,-0.09169660595848533,0.9699058503526655,-0.2255534834742458
0.04868314615147239,-0.12334978317754894,0.8373207142185014,-0.07825408968853281,0.9686956193129815,-0.2355951921641405
0.1579936819035808,-0.10043473247021917,0.835733589994049,-0.3335888132708921,0.9064783306483397,-0.25887359796919635
